QKEY,INTERVIEW_START_W152,INTERVIEW_END_W152,DEVICE_TYPE_W152,SVYMODE_W152,LANG_W152,FORM_W152,AI_HEARD_W152,CNCEXC_W152,USEAI_W152,AICONTROL1_W152,AICONTROL2_W152,AICHANGE_W152,AIFUTRIMPCT_a_W152,AIFUTRIMPCT_b_W152,AIFUTRIMPCT_c_W152,AIFUTRIMPCT_d_W152,AIFUTRIMPCT_e_W152,AIFUTRIMPCT_f_W152,AIFUTRIMPCT_g_W152,AIFUTRIMPCT_h_W152,AIFUTRIMPCT_i_W152,AIFUTRIMPCT_j_W152,AIJOBS_W152,AIJOBIMPCT_a_W152,AIJOBIMPCT_b_W152,AIJOBIMPCT_c_W152,AIJOBIMPCT_d_W152,AIJOBIMPCT_e_W152,AIJOBIMPCT_f_W152,AIJOBIMPCT_g_W152,AIJOBIMPCT_h_W152,AIJOBIMPCT_i_W152,AIJOBIMPCT_j_W152,HUMANVAI_a_W152,HUMANVAI_b_W152,HUMANVAI_c_W152,HUMANVAI_d_W152,HUMANVAI_e_W152,HUMANVAI_f_W152,HUMANVAI_g_W152,HUMANVAI_h_W152,PERSBENHRM_W152,TRSTAIPRS_W152,AICONCERN_a_W152,AICONCERN_b_W152,AICONCERN_c_W152,AICONCERN_d_W152,AICONCERN_e_W152,AICONCERN_f_W152,AICONCERN_g_W152,FUTRAI_a_W152,FUTRAI_b_W152,FUTRAI_c_W152,FUTRAI_d_W152,DISCRIM1_a_W152,DISCRIM1_b_W152,DISCRIM1_c_W152,DISCRIM1_d_W152,DISCRIM1_e_W152,DISCRIM1_f_W152,AIREG_W152,REGCONFG_W152,REGCONFI_W152,CHATAWARE_W152,CHATUSE_W152,CHATHELPFUL_W152,DRIVE1_W152,DRIVE2_a_W152,DRIVE2_b_W152,DRIVE2_c_W152,DRIVE2_d_W152,DRIVE2_e_W152,DRIVE2_f_W152,DRIVE3_W152,DRIVER_W152,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W152
201801186813,14-Aug-2024 19:21:40,14-Aug-2024 19:27:58,3,1,9,2,1,3,2,3,2,2,,,,,,3,3,3,6,6,2,,,,,,2,4,2,4,4,4,4,4,4,1,2,1,4,3,3,3,3,3,2,3,5,3,4,4,3,4,5,5,5,5,5,5,3,4,3,1,1,3,4,2,1,2,2,2,2,3,1,1,4,9,2,2,1,1,6,2,,3,3,5,4,1,12,,3,5,3,1,1,1,3,9,2,1,1,3,0.3534264851721871
201801186951,13-Aug-2024 16:36:15,13-Aug-2024 16:40:46,1,1,9,2,1,2,4,4,2,4,,,,,,5,4,4,2,4,2,,,,,,2,2,2,2,1,4,2,2,2,2,2,3,2,1,3,2,2,1,2,2,2,1,4,2,3,4,2,3,3,2,2,3,2,4,4,1,1,3,4,1,1,2,2,1,1,3,1,1,4,8,2,2,1,1,6,2,,1,1,1,1,2,9,,3,6,2,,2,4,3,9,5,1,2,3,0.9089978683574609
201801186968,13-Aug-2024 14:58:25,13-Aug-2024 15:01:50,1,1,9,1,2,2,4,4,3,3,2,4,4,4,4,,,,,,3,1,1,2,2,3,,,,,,2,2,2,2,2,2,1,1,2,2,3,2,3,1,3,4,4,3,4,3,4,2,4,4,3,2,4,2,4,4,2,2,,3,2,1,2,3,1,2,3,2,1,3,5,2,2,2,1,6,2,,1,1,1,1,1,5,,4,6,2,,2,4,1,9,5,1,2,3,0.6325210862650547
201801187243,14-Aug-2024 14:12:01,14-Aug-2024 14:18:42,1,1,9,1,2,3,2,4,2,3,2,3,6,4,4,,,,,,2,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,3,3,2,2,3,3,2,3,3,3,3,3,6,5,5,5,5,5,5,2,4,4,2,2,,3,2,2,2,2,2,2,4,1,1,4,9,2,2,1,2,4,2,,1,1,1,1,1,9,,3,6,2,,2,4,1,9,4,2,2,3,1.0928052309569856
201801187463,15-Aug-2024 20:50:03,15-Aug-2024 21:18:05,4,1,9,1,2,2,2,1,2,4,3,5,5,3,3,,,,,,2,3,2,2,2,3,,,,,,3,2,3,2,1,4,3,3,3,2,3,1,1,1,1,1,1,1,2,4,4,5,5,5,5,5,5,2,3,5,2,2,,5,2,1,2,2,1,3,2,1,1,4,9,1,2,2,3,2,2,,1,1,1,1,2,12,,3,6,3,1,1,2,1,7,3,2,2,2,1.2977470679408714
201801187616,16-Aug-2024 11:50:20,16-Aug-2024 12:11:49,1,1,9,2,2,2,5,4,3,4,,,,,,6,6,6,6,6,2,,,,,,2,2,4,2,4,4,2,1,2,4,4,2,2,1,3,3,2,1,3,2,1,3,1,3,6,4,5,5,5,5,5,5,1,4,4,2,2,,3,1,1,1,1,1,2,3,2,1,4,9,2,4,2,2,4,2,,1,1,1,1,1,2,1,2,1,3,99,9,9,1,99,3,2,1,99,0.8251276664865751
201801187890,13-Aug-2024 16:23:10,13-Aug-2024 16:28:41,1,1,9,2,2,3,4,4,2,4,,,,,,3,5,3,3,5,2,,,,,,2,2,3,2,4,4,4,4,2,4,4,4,4,1,2,1,1,1,1,1,1,1,2,1,5,5,4,3,3,2,4,4,2,4,5,2,2,,5,1,1,1,1,1,1,1,1,1,4,9,3,3,1,2,3,2,,1,4,4,1,2,2,2,2,5,3,1,1,2,1,9,3,2,1,3,0.7304193085660857
201801188193,16-Aug-2024 18:40:40,16-Aug-2024 18:59:29,1,1,9,2,2,3,3,1,1,3,,,,,,4,4,2,2,3,3,,,,,,3,3,3,3,3,2,3,3,3,3,3,2,1,2,2,3,4,4,3,4,4,4,4,4,3,3,2,2,2,2,2,2,2,4,3,3,,,3,3,1,2,1,1,3,3,1,1,3,5,2,1,1,1,5,1,2,1,1,3,1,6,1,1,1,2,1,,1,1,1,9,1,2,2,3,1.6388136549999086
201801188249,13-Aug-2024 17:34:47,13-Aug-2024 17:43:36,1,1,9,1,1,3,4,5,2,3,3,2,5,4,4,,,,,,3,1,1,2,2,3,,,,,,3,2,3,3,2,3,3,3,3,2,2,1,2,2,2,3,2,1,3,4,4,1,3,2,2,2,2,3,4,3,2,2,,4,1,1,1,1,1,1,2,1,1,4,9,2,4,1,3,2,2,,1,1,1,1,1,10,,3,5,3,2,2,3,1,9,3,2,2,2,0.8372317070095346
201801188386,13-Aug-2024 22:49:06,13-Aug-2024 22:53:44,3,1,9,2,2,2,2,4,2,3,,,,,,2,5,4,6,5,2,,,,,,2,2,4,2,4,2,1,4,3,2,2,2,2,3,2,3,1,2,2,4,2,2,5,3,5,4,5,5,5,5,5,5,3,4,4,1,2,,3,1,2,2,2,1,2,4,1,2,4,9,3,2,1,2,3,2,,1,1,1,1,1,1,1,1,3,1,,1,1,1,7,2,2,2,2,1.2628086091211412
201801188478,13-Aug-2024 15:53:24,13-Aug-2024 16:03:49,1,1,9,2,2,2,5,4,2,4,,,,,,6,4,5,6,5,2,,,,,,2,2,3,4,2,4,2,2,2,4,4,2,2,1,3,3,1,2,2,1,2,1,3,3,4,4,5,5,5,5,5,5,2,4,4,2,1,5,5,1,2,1,1,1,2,4,1,1,4,9,3,3,1,1,6,2,,1,1,1,1,1,1,1,1,2,1,,1,1,1,8,2,2,1,2,0.9859264481682802
201801188626,17-Aug-2024 12:46:47,17-Aug-2024 12:51:58,1,1,9,2,2,2,2,4,2,4,,,,,,5,6,4,4,5,2,,,,,,3,2,3,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,4,2,5,2,3,4,1,4,4,4,1,4,2,4,5,2,2,,4,2,1,1,2,1,1,2,1,1,4,9,2,2,1,1,5,2,,1,1,1,1,1,9,,3,6,3,2,2,4,1,8,5,1,2,2,0.9548141834629644
201801188901,13-Aug-2024 16:55:49,13-Aug-2024 17:03:26,1,1,9,1,2,3,2,4,2,3,2,3,4,3,3,,,,,,3,3,2,2,2,2,,,,,,1,3,3,2,1,3,1,1,3,1,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,5,5,2,4,4,2,1,3,5,1,1,2,2,2,2,3,1,1,4,9,2,4,2,3,2,2,,1,1,1,1,1,9,,3,6,2,,2,4,1,3,4,2,2,2,0.9499552742752639
201801189088,15-Aug-2024 11:12:13,15-Aug-2024 11:17:09,1,1,9,1,1,2,5,4,2,5,5,5,5,3,5,,,,,,3,2,2,2,3,3,,,,,,3,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,3,2,1,3,5,5,5,5,5,5,5,1,5,5,1,2,,4,2,1,2,2,1,1,3,1,1,4,9,2,2,1,1,5,2,,1,1,1,1,1,2,2,2,4,3,1,1,2,1,9,3,2,1,2,1.0469630701107926
201801189171,15-Aug-2024 01:18:12,15-Aug-2024 01:25:04,1,1,9,1,1,1,1,4,3,1,1,6,6,5,1,,,,,,2,2,4,2,4,3,,,,,,4,1,3,4,1,4,4,2,2,1,3,2,3,3,5,5,3,6,5,2,3,5,5,5,5,5,5,1,5,3,1,1,1,5,3,3,3,3,1,2,5,1,1,4,9,2,2,1,1,5,2,,1,1,1,1,1,2,2,2,4,3,1,1,2,1,9,3,1,1,3,0.7067238611737817
201801189173,13-Aug-2024 14:36:39,13-Aug-2024 14:48:46,1,1,9,2,1,2,3,4,2,4,,,,,,5,3,1,1,5,3,,,,,,3,2,2,2,3,3,2,1,2,1,1,1,1,1,3,4,1,2,2,1,5,3,1,1,3,4,1,4,4,2,2,4,2,4,5,1,1,4,5,1,1,2,2,1,2,1,1,1,4,9,3,2,1,2,4,2,,1,1,1,1,1,1,2,1,5,3,2,2,3,1,6,3,2,1,2,1.11787045735707
201801189221,13-Aug-2024 14:20:05,13-Aug-2024 14:27:19,1,1,9,1,1,2,5,5,2,5,3,5,5,4,5,,,,,,2,3,2,2,2,2,,,,,,1,2,3,1,2,1,2,1,1,1,1,1,1,1,1,5,1,1,1,5,3,4,4,4,4,4,4,2,5,5,2,1,4,3,2,2,2,2,2,2,2,1,1,4,9,2,2,1,3,2,2,,1,1,1,1,1,10,,3,6,1,,1,1,1,9,2,1,2,2,1.0986166771534254
201801189235,14-Aug-2024 01:53:17,14-Aug-2024 02:03:37,3,1,9,2,2,3,2,3,3,4,,,,,,4,6,6,6,4,4,,,,,,3,2,3,4,3,4,2,4,2,2,4,2,2,3,2,2,2,2,3,4,4,4,4,3,3,4,2,3,3,3,3,3,3,4,4,2,1,3,4,2,2,2,2,1,2,4,1,1,4,9,3,4,1,1,5,2,,1,1,1,1,1,1,1,1,1,4,2,2,3,1,6,3,2,1,2,0.7323611456305382
201901000161,14-Aug-2024 05:06:03,14-Aug-2024 05:14:29,3,1,9,1,1,3,1,5,2,5,3,4,3,3,2,,,,,,2,3,2,2,2,3,,,,,,1,2,2,3,1,2,3,2,1,2,1,1,1,1,1,1,1,1,3,4,4,3,4,3,2,2,3,1,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,3,5,2,3,2,1,5,2,,1,1,1,1,1,1,2,1,5,1,,1,1,1,8,1,1,1,2,0.8356065217618092
201901000190,15-Aug-2024 16:44:16,15-Aug-2024 16:52:41,1,1,10,2,2,2,5,2,2,3,,,,,,2,4,5,6,3,2,,,,,,2,2,2,2,2,2,1,2,1,3,4,3,1,3,2,2,1,1,2,1,1,1,2,1,4,3,1,3,2,1,1,1,1,3,3,2,1,3,4,1,1,1,1,1,1,4,1,1,4,8,2,2,2,2,3,1,1,1,1,3,1,1,1,1,1,2,2,,2,3,1,9,2,1,2,2,0.6972416881777267
201901000318,13-Aug-2024 18:31:06,13-Aug-2024 18:34:19,1,1,9,1,2,2,5,1,3,6,6,6,6,6,6,,,,,,2,3,2,2,2,2,,,,,,2,2,2,1,3,2,2,2,1,3,4,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,,,6,3,3,3,3,2,3,99,6,1,1,2,1,3,2,1,6,1,2,1,5,3,1,99,12,,3,6,99,99,9,9,3,1,99,5,2,1,2.3438914916392273
201901000446,13-Aug-2024 14:03:35,13-Aug-2024 14:12:51,1,1,9,2,1,2,5,3,2,3,,,,,,5,4,3,4,6,3,,,,,,3,2,2,2,3,3,3,3,2,3,2,2,2,2,2,2,1,1,2,4,1,2,2,3,4,3,2,3,3,3,2,2,2,4,3,1,1,3,2,1,1,2,2,2,1,4,5,1,2,3,1,1,2,1,5,2,,1,2,2,1,6,1,1,1,4,4,2,2,4,1,5,4,1,2,2,0.9106388425274264
201901000492,14-Aug-2024 20:29:06,14-Aug-2024 20:33:26,1,1,9,2,1,2,4,4,2,5,,,,,,5,5,5,6,5,2,,,,,,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,5,4,4,4,5,5,5,5,5,5,2,4,5,1,1,4,3,1,1,2,2,1,2,4,1,1,3,5,2,1,1,1,5,2,,1,1,1,1,6,1,2,1,5,3,1,1,1,1,4,2,1,2,2,1.3290587530052858
201901000504,13-Aug-2024 15:29:38,13-Aug-2024 15:36:55,3,1,9,2,2,2,3,3,2,3,,,,,,3,4,4,3,4,2,,,,,,2,2,2,2,3,4,2,2,2,2,2,3,2,1,2,2,1,1,2,4,1,2,4,2,3,4,5,5,5,5,3,3,3,5,5,2,2,,3,2,1,2,2,1,2,2,2,1,3,5,2,3,2,1,5,2,,1,4,4,1,6,9,,3,6,3,2,2,3,1,3,3,1,2,2,1.203431802774423
201901000697,13-Aug-2024 17:04:59,13-Aug-2024 17:16:41,3,1,9,2,1,3,99,3,3,3,,,,,,3,6,3,3,3,4,,,,,,4,2,3,1,4,3,2,4,4,3,4,4,2,2,3,3,3,3,2,3,3,99,2,3,6,6,5,5,5,5,2,2,2,3,3,2,2,,3,1,1,99,99,1,2,3,2,1,3,7,1,4,2,3,2,2,,1,1,1,1,1,2,2,2,6,3,2,2,3,1,99,3,1,2,99,0.7555324499122704
201901000739,13-Aug-2024 18:42:44,13-Aug-2024 18:56:35,3,1,9,1,2,3,4,4,3,1,1,1,1,1,1,,,,,,2,1,2,2,2,2,,,,,,1,4,3,4,3,2,1,2,2,3,4,1,1,3,3,4,4,3,5,2,2,1,1,1,1,1,1,3,1,1,3,,,4,1,2,1,2,1,1,4,1,1,3,7,2,3,2,3,2,2,,1,1,1,1,6,1,1,1,5,3,1,1,2,3,7,5,2,2,2,1.171794370362149
201901000788,13-Aug-2024 16:18:47,13-Aug-2024 16:25:39,3,1,10,2,2,2,5,5,3,3,,,,,,3,3,3,3,3,4,,,,,,4,4,4,4,4,1,1,1,1,1,4,1,1,3,3,2,2,2,2,2,2,2,2,6,6,6,5,5,5,5,5,5,1,3,3,3,,,5,1,1,1,1,1,1,3,1,1,1,2,2,4,1,2,3,1,8,4,1,3,4,4,2,2,2,2,3,2,2,3,1,9,3,1,2,3,0.25858913404893386
201901000797,13-Aug-2024 15:28:26,13-Aug-2024 15:49:22,3,1,9,1,2,3,5,5,2,3,3,2,4,3,2,,,,,,2,2,2,2,3,2,,,,,,1,2,3,2,3,1,3,3,1,2,2,2,2,2,3,2,3,2,3,4,3,1,2,2,2,2,3,2,3,3,3,,,5,1,1,1,1,1,1,4,2,1,3,5,1,3,1,2,4,1,8,4,4,3,4,4,12,,3,5,2,,2,4,1,1,4,2,2,1,0.6197611582465937
201901000814,15-Aug-2024 12:41:03,15-Aug-2024 12:48:56,3,1,9,2,1,2,5,4,2,5,,,,,,4,4,5,4,4,2,,,,,,2,4,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,4,5,4,4,4,4,4,4,2,5,5,3,,,5,1,1,1,1,1,2,3,1,1,1,2,2,4,2,2,3,2,,1,1,1,1,5,1,1,1,4,1,,1,2,1,9,3,2,2,3,0.9910757627160077
201901000848,13-Aug-2024 22:09:33,13-Aug-2024 22:13:55,1,1,9,1,2,3,3,3,3,3,2,2,3,3,3,,,,,,2,3,2,2,2,3,,,,,,1,1,3,3,3,3,3,1,2,3,4,1,1,3,1,3,3,4,3,5,5,2,2,2,2,2,2,2,3,99,2,2,,3,1,1,1,3,1,1,2,2,1,2,3,2,2,2,3,2,2,,1,1,1,1,2,12,,3,6,2,,2,3,1,3,3,1,2,1,0.9678301567320234
201901000968,15-Aug-2024 17:48:30,15-Aug-2024 17:53:47,3,1,9,1,2,2,5,4,3,3,4,4,3,3,3,,,,,,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,3,1,4,5,2,3,3,3,3,3,1,4,4,2,2,,4,1,1,1,1,1,1,3,1,1,1,2,1,2,2,1,6,1,4,3,2,3,4,1,1,1,1,2,2,,2,3,1,9,3,1,1,2,0.4077408202123886
201901001145,14-Aug-2024 07:03:15,14-Aug-2024 07:10:10,1,1,9,1,1,1,4,3,1,2,2,4,3,2,3,,,,,,2,3,3,3,2,3,,,,,,4,1,1,2,1,4,1,2,2,1,4,3,4,2,3,3,4,4,5,3,2,2,2,2,2,3,2,3,2,2,1,1,2,3,2,2,1,2,1,2,4,1,1,4,9,2,2,1,1,6,2,,1,4,4,1,1,6,,4,6,2,,2,4,1,6,4,1,2,2,0.5572815132532445
201901001175,13-Aug-2024 21:41:15,13-Aug-2024 21:45:37,1,1,9,2,2,2,4,3,2,3,,,,,,2,3,2,3,2,4,,,,,,3,2,3,3,3,4,1,1,1,4,4,3,3,2,2,2,1,2,2,3,3,2,2,3,4,3,2,2,2,2,2,2,2,3,3,2,2,,4,1,1,2,2,2,1,3,1,1,3,5,2,2,2,1,6,2,,1,1,1,1,6,5,,4,6,3,1,1,2,1,9,3,1,2,3,0.6848119115484038
201901001234,13-Aug-2024 21:25:09,13-Aug-2024 21:46:58,3,1,9,1,1,3,3,4,2,3,3,3,6,3,6,,,,,,2,2,2,2,4,2,,,,,,3,4,2,3,2,2,4,3,3,3,3,2,2,2,2,3,3,6,6,4,6,5,5,5,5,5,5,2,4,4,1,2,,3,2,2,2,2,1,2,3,1,1,2,3,2,3,2,1,5,2,,1,1,1,1,2,2,2,2,4,2,,2,3,1,7,3,2,1,2,0.9298174080010666
201901001329,15-Aug-2024 21:36:28,15-Aug-2024 21:45:51,1,1,9,1,2,2,5,4,3,6,6,6,6,6,6,,,,,,4,4,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,4,4,3,,,5,2,1,1,3,2,1,3,1,1,2,3,3,3,2,2,3,2,,1,1,1,1,5,1,1,1,1,1,,1,2,1,5,4,2,1,2,0.935403670649726
201901001408,14-Aug-2024 18:50:08,14-Aug-2024 18:57:42,1,1,10,2,1,1,5,5,1,1,,,,,,1,1,1,1,5,2,,,,,,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,5,5,5,5,5,5,5,3,3,3,3,2,2,2,2,1,1,2,1,1,2,2,,5,1,1,1,1,1,1,1,1,1,3,5,1,2,1,3,2,1,7,2,4,3,4,6,12,,3,6,4,2,2,3,3,6,3,1,2,2,2.3715463014893134
201901001466,13-Aug-2024 22:40:00,13-Aug-2024 22:57:34,1,1,9,1,1,2,5,4,3,5,6,6,6,6,6,,,,,,2,2,2,2,3,2,,,,,,1,1,2,3,4,4,1,1,1,2,1,1,1,1,2,2,3,2,2,4,5,4,2,2,2,3,3,2,5,3,2,2,,3,1,2,2,3,2,2,3,2,1,3,5,3,4,1,3,2,2,,1,1,1,1,1,1,1,1,2,1,,1,1,1,2,2,2,2,1,0.9519225242421973
201901001467,16-Aug-2024 13:14:51,16-Aug-2024 13:20:23,1,1,9,2,1,2,2,2,2,5,,,,,,5,5,5,5,5,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,5,4,2,1,4,3,2,2,3,3,2,2,4,1,2,2,3,3,3,1,2,4,2,,1,1,1,1,1,1,2,1,3,1,,1,1,1,8,2,1,1,2,0.7471671615538356
201901001546,13-Aug-2024 20:32:24,13-Aug-2024 20:48:07,1,1,9,2,2,3,5,3,3,2,,,,,,2,4,3,3,2,2,,,,,,2,2,1,2,2,1,1,2,1,2,2,2,1,3,2,3,1,2,3,2,3,2,2,2,4,4,5,5,5,5,5,5,1,2,6,2,2,,2,2,2,3,3,3,3,4,1,1,2,3,2,2,2,3,2,2,,3,1,1,4,1,2,2,2,4,1,,1,2,2,6,3,2,1,2,0.8383144024320206
201901001669,15-Aug-2024 23:06:06,15-Aug-2024 23:10:40,1,1,9,1,1,3,2,3,2,3,2,4,4,4,4,,,,,,2,3,3,2,2,3,,,,,,2,3,2,3,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,4,4,2,2,5,2,2,5,2,3,6,1,1,3,3,1,1,1,2,1,1,3,5,1,3,5,2,2,1,2,3,2,,1,1,1,1,6,9,,3,6,3,2,2,4,2,6,4,1,2,2,0.7021197374833935
201901001744,15-Aug-2024 21:05:35,15-Aug-2024 21:19:56,3,1,9,2,1,3,2,1,1,1,,,,,,2,3,2,2,5,3,,,,,,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,3,3,4,4,3,4,5,5,5,5,5,5,1,4,3,1,1,1,3,2,3,3,2,3,2,5,5,1,1,2,1,2,1,1,6,2,,2,3,5,4,1,12,,3,6,3,1,1,2,3,9,3,1,1,2,0.672685271117785
201901001822,13-Aug-2024 14:52:50,13-Aug-2024 14:59:07,3,1,9,1,2,3,3,3,2,2,2,3,3,2,2,,,,,,3,3,3,2,3,3,,,,,,2,2,2,1,1,2,2,2,2,2,1,3,1,1,4,1,3,2,3,2,3,1,3,3,3,1,3,2,3,4,2,1,2,3,2,3,3,3,1,2,5,1,1,4,9,2,3,1,2,3,2,,1,1,1,1,1,1,2,1,6,2,,2,4,1,9,4,2,1,3,0.8277744709777143
201901001856,13-Aug-2024 17:38:41,13-Aug-2024 17:47:21,1,1,9,1,2,1,2,3,1,1,2,2,6,1,1,,,,,,3,1,1,2,2,3,,,,,,4,3,4,2,4,2,99,2,2,3,2,1,3,3,3,1,4,2,6,6,3,5,5,5,5,5,5,2,2,3,2,1,2,1,2,2,2,2,2,2,4,2,1,3,5,2,2,2,2,4,1,3,1,1,3,1,1,2,2,2,4,1,,1,2,2,6,3,2,2,2,0.9119922416153083
201901001877,13-Aug-2024 14:06:36,13-Aug-2024 14:10:49,1,1,9,2,1,3,2,1,2,2,,,,,,5,4,4,2,6,2,,,,,,3,2,4,2,3,2,2,2,2,1,1,2,2,3,3,3,2,1,1,1,3,4,4,6,3,4,2,3,3,3,2,3,2,4,4,2,2,,3,2,1,2,2,1,2,3,1,1,3,6,2,1,2,1,6,2,,1,3,5,1,1,6,,4,4,2,,2,4,1,9,5,2,1,2,0.22710149536489652
201901001916,13-Aug-2024 22:24:41,13-Aug-2024 22:37:58,3,1,9,2,2,3,5,3,2,5,,,,,,6,4,4,4,4,2,,,,,,4,3,4,4,3,2,4,2,4,4,2,3,2,1,2,1,1,1,1,1,1,2,6,6,6,4,1,4,3,5,5,4,1,4,4,2,1,3,4,1,1,1,2,1,1,2,2,1,3,5,2,3,1,2,4,1,97,1,99,3,1,1,1,1,1,2,2,,2,3,1,2,2,1,2,1,0.13525972991407115
201901001918,13-Aug-2024 17:00:24,13-Aug-2024 17:07:29,1,1,9,1,1,2,2,4,2,3,2,6,6,3,6,,,,,,2,3,3,2,2,3,,,,,,1,2,2,2,3,2,4,2,1,2,1,2,1,2,2,3,2,2,3,3,3,5,5,5,5,5,5,2,4,4,2,2,,5,2,1,1,2,1,2,2,1,1,3,5,2,2,1,2,3,2,,1,1,1,1,1,10,,3,6,4,2,2,3,1,9,3,1,2,3,0.8882154554593886
201901002003,13-Aug-2024 17:21:57,13-Aug-2024 17:40:42,1,1,9,2,2,2,2,4,3,3,,,,,,4,4,3,6,3,4,,,,,,4,2,4,3,2,4,3,2,2,3,2,3,3,3,99,2,2,2,2,2,2,2,3,6,4,6,3,3,3,3,3,3,2,5,4,2,2,,4,2,1,2,2,1,3,2,99,1,3,5,3,3,1,1,5,2,,1,1,1,1,1,12,,3,6,1,,1,1,1,9,2,2,2,2,1.1264838907961128
201901002008,13-Aug-2024 19:47:04,13-Aug-2024 19:53:57,3,1,9,1,1,1,4,4,1,3,2,4,4,2,2,,,,,,3,2,3,2,2,3,,,,,,1,1,2,2,2,3,1,1,2,1,3,2,3,3,2,4,4,3,4,2,3,2,3,3,2,2,5,3,4,4,1,1,2,5,1,1,1,1,1,1,4,1,1,3,5,2,3,1,2,3,2,,1,1,1,1,1,1,1,1,2,3,1,1,1,1,9,2,1,1,3,0.7675552977595945
201901002068,13-Aug-2024 22:11:36,13-Aug-2024 22:18:07,1,1,9,1,2,1,5,3,1,1,1,1,1,1,1,,,,,,1,1,1,2,2,1,,,,,,2,1,1,2,1,1,2,2,2,2,4,3,3,3,3,3,5,5,5,1,2,2,5,5,5,2,5,3,4,2,2,2,,3,2,2,2,2,1,3,3,1,1,4,9,2,2,1,1,5,2,,1,3,5,1,1,1,2,1,5,2,,2,3,2,9,3,1,2,3,0.3761922922762064
201901002122,13-Aug-2024 19:11:24,13-Aug-2024 19:16:43,1,1,9,2,2,3,3,3,3,6,,,,,,6,6,6,6,6,3,,,,,,4,4,4,4,4,1,2,3,2,3,2,3,1,3,3,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,3,4,6,2,1,3,3,2,2,3,3,2,2,4,2,1,2,3,2,2,1,1,5,2,,1,1,1,1,1,1,2,1,3,2,,2,3,1,9,3,1,1,2,0.7932374723471015
201901002170,16-Aug-2024 06:04:19,16-Aug-2024 06:10:50,1,1,9,2,2,2,2,2,2,3,,,,,,3,3,3,3,3,2,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,3,3,2,4,4,2,2,,5,1,2,3,3,1,2,3,1,1,3,5,3,2,1,1,6,2,,1,1,1,1,1,1,1,1,2,3,1,1,1,1,9,1,2,2,3,1.2314813367316915
201901002187,15-Aug-2024 12:05:19,15-Aug-2024 12:19:56,1,1,9,1,2,2,5,5,2,4,2,1,5,4,2,,,,,,3,1,2,4,2,2,,,,,,1,4,3,3,2,4,2,2,3,3,1,1,2,1,2,3,1,2,6,5,6,5,5,5,5,5,5,2,5,3,2,2,,2,3,3,2,2,2,2,4,1,2,2,3,3,3,1,3,2,2,,1,1,1,1,2,12,,3,6,1,,1,1,3,8,1,2,2,2,0.8329763671188088
201901002207,18-Aug-2024 08:18:36,18-Aug-2024 08:34:36,1,1,9,1,2,2,5,2,3,5,3,4,3,4,3,,,,,,2,2,2,2,2,2,,,,,,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,1,1,6,1,6,6,5,5,5,5,5,5,1,4,6,2,2,,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,,1,1,1,1,1,12,,3,5,3,2,2,3,3,1,3,1,99,1,0.5882899969233025
201901002281,13-Aug-2024 15:32:56,13-Aug-2024 15:44:33,1,1,9,2,1,1,4,2,1,2,,,,,,2,3,3,2,1,2,,,,,,4,2,4,3,3,1,2,2,2,4,4,4,2,2,3,3,1,2,2,2,2,2,6,3,3,6,5,5,5,5,5,5,2,2,2,1,2,,4,1,1,2,3,1,3,4,1,1,3,5,3,2,1,1,6,2,,1,2,2,1,6,1,1,1,6,2,,2,4,1,5,4,1,2,2,0.5437527797575886
